seed,bond,angle,torsion,nonbonded,gb_solvation,total
survivor_1914_basin_1944_explore_r03_hit_0020_conf_011040_implicit_min,16.094036102294922,61.79711151123047,363.212890625,-331.46385860443115,-1675.8152055740356,-1566.174465417862
survivor_1915_basin_1945_explore_r01_hit_0053_conf_043485_implicit_min,18.615455627441406,69.11680603027344,348.50091552734375,-556.1219062805176,-1526.8417959213257,-1646.7311611175537
survivor_1916_basin_1946_candidate_1604_gencluster_1604_conf_142063_implicit_min,20.056297302246094,81.27519226074219,365.82489013671875,-488.34681224823,-1567.1720609664917,-1588.3627469539642
survivor_1917_basin_1947_nma_bh_candidate_2437_gencluster_400_conf_053256_implicit_min_hop_002_mode01_p0.75A_implicit_min,17.56352424621582,66.26492309570312,351.7484130859375,-426.6019535064697,-1611.8559770584106,-1602.8808847665787
survivor_1918_basin_1948_candidate_2487_gencluster_467_conf_199774_implicit_min,16.4266357421875,62.87683868408203,371.1314697265625,-473.92443084716797,-1602.0944199562073,-1625.5840516090393
survivor_1919_basin_1949_nma_bh_candidate_109_gencluster_109_conf_041191_implicit_min_hop_003_mode02_p0.75A_implicit_min,20.082164764404297,85.77278137207031,386.798095703125,-555.6928491592407,-1528.6507272720337,-1591.690617531538
survivor_191_basin_195_nma_bh_candidate_1168_gencluster_1168_conf_154905_implicit_min_hop_001_mode01_m0.75A_implicit_min,18.401424407958984,77.28485870361328,378.78448486328125,-614.3319129943848,-1440.8024950027466,-1580.6635527610779
survivor_1920_basin_1950_nma_bh_candidate_2734_gencluster_813_conf_171932_implicit_min_hop_000_mode01_m0.75A_implicit_min,18.1954402923584,74.28082275390625,357.6804504394531,-281.38759994506836,-1753.4743099212646,-1584.706222295761
survivor_1921_basin_1951_candidate_2566_gencluster_583_conf_135901_implicit_min,21.05691909790039,88.73399353027344,348.1706237792969,-526.2594833374023,-1510.291997909546,-1578.5902962684631
survivor_1922_basin_1952_candidate_308_gencluster_308_conf_145766_implicit_min,17.240859985351562,69.3165054321289,364.7394714355469,-596.8301682472229,-1437.9182109832764,-1583.4516633749008
survivor_1923_basin_1953_candidate_131_gencluster_131_conf_022378_implicit_min,19.218053817749023,79.08084869384766,361.8074951171875,-643.9765367507935,-1414.6209983825684,-1598.4909524917603
survivor_1924_basin_1954_candidate_2500_gencluster_485_conf_139120_implicit_min,16.314008712768555,56.959312438964844,357.93756103515625,-438.7490758895874,-1600.8932256698608,-1608.431774482131
survivor_1925_basin_1955_nma_bh_candidate_2437_gencluster_400_conf_053256_implicit_min_hop_002_mode02_m0.75A_implicit_min,17.557098388671875,68.17293548583984,348.5579528808594,-399.6727590560913,-1635.6885662078857,-1601.0733470916748
survivor_1926_basin_1956_nma_bh_candidate_862_gencluster_862_conf_049308_implicit_min_hop_001_mode02_p0.75A_implicit_min,16.70267105102539,61.29807662963867,377.1405944824219,-658.9252948760986,-1383.6262912750244,-1587.4093228578568
survivor_1927_basin_1957_candidate_146_gencluster_146_conf_010520_implicit_min,15.65440845489502,58.9794921875,363.25927734375,-344.0137481689453,-1677.9360427856445,-1584.0564621388912
survivor_1928_basin_1958_candidate_2334_gencluster_266_conf_185364_implicit_min,19.092300415039062,72.95510864257812,376.50323486328125,-397.4551486968994,-1676.7443218231201,-1605.6488602161407
survivor_1929_basin_1959_nma_bh_candidate_2364_gencluster_303_conf_151536_implicit_min_hop_001_mode02_m1.35A_implicit_min,18.47947120666504,79.74182891845703,366.776123046875,-517.2780046463013,-1529.75186252594,-1582.0327741801739
survivor_192_basin_196_candidate_2749_gencluster_832_conf_108514_implicit_min,17.894495010375977,66.70120239257812,358.8321533203125,-509.2851972579956,-1538.0858039855957,-1603.9426816403866
survivor_1930_basin_1960_explore_r04_hit_0023_conf_041068_implicit_min,17.766252517700195,65.06795501708984,377.1878967285156,-618.9349966049194,-1446.7267627716064,-1605.6386020183563
survivor_1931_basin_1961_candidate_665_gencluster_665_conf_037063_implicit_min,18.372411727905273,79.24887084960938,375.9328308105469,-812.4385356903076,-1321.0634813308716,-1659.9480538368225
survivor_1932_basin_1962_nma_bh_candidate_2234_gencluster_149_conf_175099_implicit_min_hop_002_mode02_m0.75A_implicit_min,18.97026824951172,70.06895446777344,361.72100830078125,-421.6607413291931,-1632.2004823684692,-1603.1009999364614
survivor_1933_basin_1963_candidate_2113_gencluster_003_conf_090213_implicit_min,17.803651809692383,80.18836975097656,364.1207580566406,-532.6783213615417,-1500.7001113891602,-1571.2651957571507
survivor_1934_basin_1964_nma_bh_candidate_541_gencluster_541_conf_145579_implicit_min_hop_000_mode02_m0.75A_implicit_min,19.46584701538086,67.34542846679688,379.3802490234375,-499.773663520813,-1553.8504877090454,-1587.4331313371658
survivor_1935_basin_1965_candidate_1361_gencluster_1361_conf_013748_implicit_min,17.634950637817383,62.5784797668457,352.3541259765625,-388.6199064254761,-1630.8503131866455,-1586.9026497602463
survivor_1936_basin_1966_nma_bh_candidate_2867_gencluster_973_conf_126544_implicit_min_hop_003_mode01_m1.35A_implicit_min,18.1332950592041,76.1294174194336,373.941650390625,-628.1602687835693,-1479.322772026062,-1639.2788889408112
survivor_1937_basin_1967_candidate_511_gencluster_511_conf_009123_implicit_min,18.970958709716797,78.19762420654297,362.07122802734375,-584.0073852539062,-1510.712634086609,-1635.480285704136
survivor_1938_basin_1968_nma_bh_candidate_2101_gencluster_2101_conf_074791_implicit_min_hop_000_mode01_p1.35A_implicit_min,18.063308715820312,73.81015014648438,369.5029296875,-522.0893125534058,-1540.780092716217,-1601.493264913559
survivor_1939_basin_1969_candidate_2781_gencluster_870_conf_104183_implicit_min,19.742023468017578,78.26852416992188,360.05718994140625,-465.1448917388916,-1578.6306614875793,-1585.7077902555466
survivor_193_basin_197_nma_bh_candidate_1139_gencluster_1139_conf_053753_implicit_min_hop_003_mode02_m1.35A_implicit_min,19.12215232849121,80.93075561523438,374.70166015625,-375.45830631256104,-1668.1136927604675,-1568.8176024854183
survivor_1940_basin_1970_nma_bh_candidate_657_gencluster_657_conf_033799_implicit_min_hop_002_mode02_p1.35A_implicit_min,18.5929012298584,87.931640625,399.2741394042969,-624.8445434570312,-1419.3849864006042,-1538.4312811493874
survivor_1941_basin_1971_candidate_238_gencluster_238_conf_135149_implicit_min,18.602371215820312,78.88725280761719,375.302001953125,-510.1424174308777,-1576.621768951416,-1613.9733599424362
survivor_1942_basin_1972_candidate_325_gencluster_325_conf_027120_implicit_min,17.676084518432617,70.16572570800781,380.7187194824219,-370.982985496521,-1652.0466480255127,-1554.4684645831585
survivor_1943_basin_1973_candidate_1317_gencluster_1317_conf_149718_implicit_min,18.506967544555664,67.75080871582031,360.4501953125,-451.6032180786133,-1575.255672454834,-1580.1506788283587
survivor_1944_basin_1974_candidate_1575_gencluster_1575_conf_040754_implicit_min,16.58269691467285,58.79072570800781,364.39581298828125,-446.35283851623535,-1613.622775554657,-1620.206040263176
survivor_1945_basin_1975_nma_bh_candidate_1519_gencluster_1519_conf_015687_implicit_min_hop_003_mode01_m0.75A_implicit_min,17.27838134765625,74.08460998535156,366.34375,-463.0335693359375,-1620.0763082504272,-1625.4028344154358
survivor_1946_basin_1976_nma_bh_candidate_2395_gencluster_349_conf_060719_implicit_min_hop_000_mode02_p1.35A_implicit_min,19.383617401123047,80.17375183105469,363.72369384765625,-478.06905126571655,-1553.1772246360779,-1567.965392112732
survivor_1947_basin_1977_nma_bh_candidate_1533_gencluster_1533_conf_017890_implicit_min_hop_003_mode02_m1.35A_implicit_min,16.837488174438477,61.43159484863281,381.05859375,-339.6664409637451,-1693.4700574874878,-1573.8088571429253
survivor_1948_basin_1978_candidate_322_gencluster_322_conf_032845_implicit_min,17.42935562133789,75.79689025878906,372.4409484863281,-602.1805963516235,-1516.2846450805664,-1652.798129081726
survivor_1949_basin_1979_candidate_1653_gencluster_1653_conf_167772_implicit_min,18.511505126953125,67.63504028320312,365.13507080078125,-483.34818983078003,-1574.3703088760376,-1606.436025440693
survivor_194_basin_198_candidate_2750_gencluster_833_conf_194878_implicit_min,19.063636779785156,71.42039489746094,375.3416442871094,-601.7352547645569,-1429.1123685836792,-1565.0224789381027
survivor_1950_basin_1980_candidate_1226_gencluster_1226_conf_005750_implicit_min,19.355546951293945,80.72653198242188,369.12799072265625,-437.57527780532837,-1663.7139644622803,-1632.0783585309982
survivor_1951_basin_1981_nma_bh_candidate_1549_gencluster_1549_conf_001708_implicit_min_hop_001_mode01_p0.75A_implicit_min,17.97389793395996,79.32449340820312,355.3430480957031,-479.09769201278687,-1608.0849242210388,-1634.5411667525768
survivor_1952_basin_1982_candidate_2262_gencluster_182_conf_180734_implicit_min,18.540023803710938,73.40028381347656,369.5578308105469,-301.89564418792725,-1728.4503421783447,-1568.8473486602306
survivor_1953_basin_1983_candidate_2167_gencluster_066_conf_172158_implicit_min,17.10423469543457,65.13442993164062,364.6925048828125,-455.85289096832275,-1568.7116737365723,-1577.6331784129143
survivor_1954_basin_1984_nma_bh_candidate_1228_gencluster_1228_conf_073136_implicit_min_hop_001_mode01_m1.35A_implicit_min,16.738693237304688,64.45111083984375,384.58197021484375,-466.9454593658447,-1585.1726293563843,-1586.3463311195374
survivor_1955_basin_1985_nma_bh_candidate_1992_gencluster_1992_conf_005930_implicit_min_hop_002_mode02_m0.75A_implicit_min,19.878345489501953,87.43644714355469,375.13897705078125,-579.6405653953552,-1497.1548328399658,-1594.3413131833076
survivor_1956_basin_1986_nma_bh_candidate_1822_gencluster_1822_conf_005041_implicit_min_hop_001_mode02_p1.35A_implicit_min,16.46515464782715,60.25928497314453,356.1192626953125,-454.90557384490967,-1573.6516978740692,-1595.713221386075
survivor_1957_basin_1987_candidate_1924_gencluster_1924_conf_002042_implicit_min,18.492019653320312,66.76499938964844,351.62286376953125,-436.5882420539856,-1593.7600917816162,-1593.4681151509285
survivor_1958_basin_1988_nma_bh_candidate_659_gencluster_659_conf_039862_implicit_min_hop_002_mode02_m0.75A_implicit_min,17.977108001708984,70.11981964111328,366.8181457519531,-301.8501138687134,-1741.5628452301025,-1588.4973014593124
survivor_1959_basin_1989_candidate_1623_gencluster_1623_conf_101108_implicit_min,17.624359130859375,67.97408294677734,354.39166259765625,-355.91782093048096,-1674.151328086853,-1590.0786296129227
survivor_195_basin_199_candidate_106_gencluster_106_conf_049554_implicit_min,16.523351669311523,64.73261260986328,361.1207580566406,-378.2962293624878,-1706.0110759735107,-1641.9302883148193
survivor_1960_basin_1990_candidate_2173_gencluster_073_conf_010318_implicit_min,19.128843307495117,83.94104766845703,374.73687744140625,-525.6892347335815,-1540.867727279663,-1588.7501508295536
survivor_1961_basin_1991_candidate_716_gencluster_716_conf_074768_implicit_min,20.082059860229492,83.41819763183594,363.29254150390625,-497.72162342071533,-1563.2179946899414,-1594.146512389183
survivor_1962_basin_1992_explore_r01_hit_0045_conf_000070_implicit_min,17.598684310913086,72.58326721191406,368.80047607421875,-620.382719039917,-1485.0971784591675,-1646.4977068901062
survivor_1963_basin_1993_candidate_965_gencluster_965_conf_034571_implicit_min,18.184953689575195,67.11833953857422,363.1671447753906,-662.1388955116272,-1399.892936706543,-1613.561717197299
survivor_1964_basin_1994_candidate_656_gencluster_656_conf_146554_implicit_min,19.183406829833984,79.38664245605469,368.20672607421875,-345.88086891174316,-1724.0625276565552,-1603.1665315628052
survivor_1965_basin_1995_explore_r04_hit_0048_conf_029954_implicit_min,21.539867401123047,88.71847534179688,352.3486022949219,-379.06134033203125,-1654.1430368423462,-1570.5977787971497
survivor_1966_basin_1996_nma_bh_candidate_2659_gencluster_710_conf_112081_implicit_min_hop_002_mode01_m0.75A_implicit_min,19.122413635253906,73.27776336669922,353.1081848144531,-476.4817600250244,-1565.9422659873962,-1596.9166736006737
survivor_1967_basin_1997_nma_bh_candidate_2863_gencluster_967_conf_115824_implicit_min_hop_001_mode01_p1.35A_implicit_min,17.7894287109375,68.44304656982422,353.82501220703125,-490.0298557281494,-1551.4310026168823,-1601.403602719307
survivor_1968_basin_1998_nma_bh_candidate_2867_gencluster_973_conf_126544_implicit_min_hop_002_mode02_p0.75A_implicit_min,19.45461654663086,79.91615295410156,378.0002136230469,-806.0241460800171,-1298.8773202896118,-1627.5300227999687
survivor_1969_basin_1999_nma_bh_candidate_2137_gencluster_030_conf_063074_implicit_min_hop_000_mode02_p0.75A_implicit_min,18.728002548217773,66.15467834472656,350.51220703125,-309.41653394699097,-1729.3016080856323,-1603.3233046084642
survivor_196_basin_200_nma_bh_candidate_181_gencluster_181_conf_004749_implicit_min_hop_001_mode01_m0.75A_implicit_min,16.712139129638672,62.39045715332031,347.73699951171875,-476.2325773239136,-1560.8425922393799,-1610.236743569374
survivor_197_basin_201_candidate_2817_gencluster_910_conf_113944_implicit_min,18.04650115966797,66.82417297363281,356.72998046875,-532.5183143615723,-1523.7118258476257,-1614.6299931406975
survivor_198_basin_202_nma_bh_candidate_2149_gencluster_045_conf_000812_implicit_min_hop_001_mode02_m0.75A_implicit_min,18.169109344482422,68.5177993774414,387.8131103515625,-491.83970642089844,-1545.4274272918701,-1562.7672326564789
survivor_199_basin_203_nma_bh_candidate_2792_gencluster_884_conf_057741_implicit_min_hop_003_mode02_m0.75A_implicit_min,17.71042823791504,68.91903686523438,378.76708984375,-572.6310901641846,-1482.0578212738037,-1589.2916827201843
survivor_200_basin_204_candidate_909_gencluster_909_conf_011121_implicit_min,16.85265350341797,58.33931350708008,367.1502685546875,-451.9036555290222,-1569.5141010284424,-1579.075130596757
survivor_201_basin_205_bh_candidate_896_gencluster_896_conf_007510_implicit_min_hop_002,18.533000946044922,73.89045715332031,393.38494873046875,-660.1086893081665,-1403.8923358917236,-1578.1922952532768
survivor_202_basin_206_explore_r05_hit_0012_conf_000852_implicit_min,19.13506507873535,70.64634704589844,387.8714904785156,-735.4961414337158,-1382.7715377807617,-1640.6154583096504
survivor_203_basin_207_nma_bh_candidate_2799_gencluster_891_conf_103935_implicit_min_hop_002_mode02_m0.75A_implicit_min,17.471588134765625,71.38278198242188,358.29132080078125,-305.53786182403564,-1738.7142705917358,-1597.1061481237411
survivor_204_basin_208_explore_r01_hit_0009_conf_036211_implicit_min,17.825958251953125,66.50396728515625,381.7882080078125,-601.9764175415039,-1458.9566555023193,-1594.8151354789734
survivor_205_basin_209_candidate_2909_gencluster_1021_conf_012853_implicit_min,18.41514778137207,79.81893157958984,369.5440673828125,-565.72132396698,-1496.3577873706818,-1594.300853252411
survivor_206_basin_210_nma_bh_candidate_2167_gencluster_066_conf_172158_implicit_min_hop_002_mode02_p0.75A_implicit_min,16.16490936279297,63.48749542236328,371.1683349609375,-429.8570795059204,-1606.722825050354,-1585.7595186829567
survivor_207_basin_211_nma_bh_candidate_2918_gencluster_1033_conf_098844_implicit_min_hop_002_mode01_p0.75A_implicit_min,19.232101440429688,87.50090026855469,359.4665832519531,-528.1736025810242,-1535.083441734314,-1597.0570231080055
survivor_208_basin_212_candidate_1070_gencluster_1070_conf_035695_implicit_min,17.0430965423584,66.66403198242188,362.1221923828125,-424.7410640716553,-1594.782205581665,-1573.6936198472977
survivor_209_basin_213_nma_bh_candidate_1139_gencluster_1139_conf_053753_implicit_min_hop_001_mode02_p0.75A_implicit_min,20.335729598999023,76.73686218261719,366.768798828125,-397.8551073074341,-1628.784586906433,-1562.7977938354015
survivor_210_basin_214_candidate_1767_gencluster_1767_conf_009341_implicit_min,17.94271469116211,81.05982208251953,373.1792297363281,-644.3302688598633,-1464.0452098846436,-1636.193524837494
survivor_211_basin_215_nma_bh_candidate_2190_gencluster_093_conf_183542_implicit_min_hop_003_mode01_m0.75A_implicit_min,18.138076782226562,80.25480651855469,366.1658935546875,-599.9355697631836,-1511.1984968185425,-1646.5757398605347
survivor_212_basin_216_explore_r01_hit_0060_conf_041295_implicit_min,20.22773551940918,74.17025756835938,362.2353210449219,-603.19313621521,-1456.7436790466309,-1603.3038697242737
survivor_213_basin_217_candidate_2645_gencluster_694_conf_147558_implicit_min,15.95162296295166,58.060760498046875,368.15472412109375,-459.0567626953125,-1579.9634761810303,-1596.8534283638
